city,lat,lon,date,rainfall_weekly,rainfall_30d,rainfall_90d,temp_mean,temp_max,temp_min,humidity_mean,wind_speed,solar_radiation,et0,Sample_ID,Soil_Collection_Date,Depth_cm,pH,Org_Carbon_pct,Nitrogen_pct,Texture_Code
Latur,18.4088,76.5604,2023-01-15,0.0,0.0,19.08,17.38,23.11,11.66,34.97,6.95,21.92,3.04,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-01-22,0.0,0.0,19.08,18.21,23.99,12.43,37.3,8.54,22.4,3.21,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-01-29,0.0,0.0,19.08,17.26,23.16,11.35,40.7,7.29,22.98,3.22,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-02-05,0.0,0.0,0.0,17.57,22.79,12.35,41.93,6.95,23.64,3.16,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-02-12,0.0,0.0,0.0,17.76,24.11,11.42,41.28,8.43,24.37,3.61,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-02-19,0.0,0.0,0.0,18.55,24.85,12.25,40.14,6.44,25.14,3.77,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-02-26,0.0,0.0,0.0,18.8,25.15,12.46,38.84,7.03,25.92,3.96,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-03-05,0.0,0.0,0.0,26.46,33.02,19.9,39.23,13.31,26.7,4.97,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-03-12,0.0,0.0,0.0,29.8,36.69,22.92,45.12,13.13,27.45,5.68,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-03-19,14.46,14.46,14.46,30.5,37.07,23.93,46.44,12.25,25.13,5.76,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-03-26,1.97,16.44,16.44,31.9,37.47,26.32,41.65,11.16,25.69,5.59,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-04-02,0.0,16.44,16.44,32.63,38.58,26.69,39.8,13.68,29.39,5.96,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-04-09,36.91,53.34,53.34,34.27,40.1,28.45,48.66,11.98,26.68,6.21,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-04-16,0.0,38.88,53.34,34.64,41.0,28.29,41.2,13.44,30.3,6.63,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-04-23,0.0,38.88,53.34,35.74,41.89,29.6,38.47,13.29,30.64,6.74,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-04-30,0.0,36.91,53.34,35.6,42.08,29.11,42.06,13.7,30.89,6.94,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-05-07,0.0,0.0,53.34,37.26,42.98,31.54,40.74,10.28,31.09,6.77,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-05-14,0.0,0.0,53.34,37.62,43.05,32.19,38.18,12.78,31.22,6.67,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-05-21,0.0,0.0,53.34,38.82,44.22,33.43,40.53,10.66,31.3,6.78,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-05-28,3.39,3.39,56.74,39.32,45.48,33.0,37.07,10.56,27.98,7.38,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-06-04,70.36,73.75,127.09,34.44,39.46,29.18,66.81,14.5,19.04,6.15,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-06-11,44.06,117.81,171.15,30.57,34.2,26.93,84.39,17.07,12.32,4.78,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-06-18,32.63,150.44,189.32,32.26,36.05,28.48,85.51,17.56,13.43,5.04,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-06-25,23.93,174.37,211.28,32.71,36.33,29.09,80.82,18.68,14.54,4.98,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-07-02,1.81,148.17,213.09,34.05,37.61,30.49,82.43,18.46,14.53,5.06,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-07-09,0.0,80.8,176.18,32.48,35.71,29.25,76.58,17.97,15.63,4.66,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-07-16,32.85,68.72,209.03,31.92,35.7,28.14,85.61,19.15,13.38,4.98,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-07-23,63.81,98.47,272.84,32.57,36.48,28.67,84.84,17.57,11.13,5.13,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-07-30,36.19,132.85,309.03,32.75,36.05,29.44,81.67,17.35,12.2,4.72,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-08-06,26.85,159.7,335.88,31.82,35.25,28.39,81.28,18.36,12.15,4.69,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-08-13,48.17,207.87,384.05,32.18,35.58,28.78,85.95,17.68,12.08,4.67,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-08-20,67.15,191.27,451.2,32.45,36.37,28.54,85.5,17.2,8.72,5.0,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-08-27,1.53,150.78,449.34,32.14,35.81,28.48,80.18,15.78,14.03,4.77,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-09-03,33.23,156.19,397.43,31.4,35.05,27.75,83.01,18.75,10.67,4.63,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-09-10,2.78,118.16,370.94,30.48,34.08,26.87,80.46,18.15,13.65,4.45,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-09-17,19.07,62.86,333.44,29.18,32.48,25.88,82.41,16.82,12.38,4.07,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-09-24,19.6,74.68,353.04,28.65,32.13,25.18,77.35,17.98,9.09,4.04,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-10-01,13.76,73.65,365.0,28.64,33.25,24.04,82.6,15.65,13.8,4.54,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-10-08,0.0,52.43,365.0,29.24,35.25,23.23,40.63,6.97,26.93,5.13,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-10-15,0.0,47.35,320.08,28.85,35.23,22.48,40.2,5.0,26.19,5.09,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-10-22,0.0,15.24,268.34,27.2,32.57,21.84,42.95,7.31,25.43,4.37,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-10-29,0.0,6.05,212.25,27.09,32.77,21.4,39.9,7.81,24.68,4.36,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-11-05,0.0,0.0,199.58,26.46,32.09,20.83,41.67,6.83,23.95,4.15,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-11-12,0.0,0.0,153.89,25.18,31.05,19.31,39.72,6.56,23.27,4.01,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-11-19,0.0,0.0,89.98,24.62,30.4,18.85,40.02,7.1,22.66,3.82,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-11-26,0.0,0.0,88.45,23.09,29.08,17.1,38.85,6.88,22.13,3.66,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-12-03,0.0,0.0,55.21,20.85,27.13,14.56,42.09,7.22,21.71,3.46,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-12-10,0.0,0.0,52.43,18.27,24.72,11.82,40.47,7.15,21.41,3.24,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-12-17,0.0,0.0,32.19,18.21,24.32,12.1,41.43,8.69,21.23,3.12,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-12-24,0.0,0.0,13.76,17.42,22.38,12.47,40.73,6.73,21.19,2.73,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2023-12-31,0.0,0.0,0.0,17.72,23.43,12.01,41.45,7.21,21.28,2.97,S_0128,2023-01-19,0-20,7.64,0.68,0.061,C
Latur,18.4088,76.5604,2024-01-07,0.0,0.0,0.0,17.1,22.89,11.31,37.1,6.43,21.51,2.99,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-01-14,0.0,0.0,0.0,17.44,23.37,11.51,41.9,8.69,21.86,3.1,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-01-21,0.0,0.0,0.0,17.22,23.08,11.35,41.32,6.22,22.32,3.13,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-01-28,0.0,0.0,0.0,17.4,23.57,11.23,40.91,9.04,22.89,3.32,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-02-04,0.0,0.0,0.0,17.41,22.85,11.96,36.72,7.13,23.55,3.19,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-02-11,0.0,0.0,0.0,17.29,22.48,12.09,38.39,6.93,24.26,3.2,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-02-18,0.0,0.0,0.0,17.99,23.85,12.13,38.02,6.41,25.02,3.57,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-02-25,0.0,0.0,0.0,18.14,23.78,12.51,39.36,7.09,25.81,3.64,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-03-03,0.0,0.0,0.0,24.05,30.07,18.02,39.92,7.19,26.59,4.5,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-03-10,23.23,23.23,23.23,31.19,36.66,25.72,44.96,11.63,24.43,5.16,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-03-17,0.0,23.23,23.23,30.86,36.87,24.85,40.04,9.25,28.06,5.55,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-03-24,3.78,27.01,27.01,32.64,38.24,27.04,38.56,11.58,25.65,5.66,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-03-31,0.0,27.01,27.01,32.84,39.03,26.64,37.31,12.82,29.31,6.11,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-04-07,1.69,5.47,28.7,32.4,38.53,26.28,41.59,11.63,26.63,6.13,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-04-14,0.0,5.47,28.7,33.69,39.95,27.44,44.54,11.88,30.25,6.45,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-04-21,0.0,1.69,28.7,35.42,41.64,29.21,38.92,11.38,30.59,6.71,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-04-28,6.88,8.57,35.58,35.75,42.81,28.7,48.73,11.21,27.56,7.27,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-05-05,0.0,6.88,35.58,36.21,41.65,30.76,40.37,13.24,31.06,6.45,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-05-12,30.92,37.81,66.51,37.16,44.09,30.22,48.98,11.8,27.86,7.48,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-05-19,0.0,37.81,66.51,39.41,45.91,32.91,40.1,11.24,31.29,7.54,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-05-26,0.0,30.92,66.51,38.92,45.23,32.61,40.06,11.91,31.34,7.38,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-06-02,25.93,56.85,92.44,37.66,42.65,32.67,61.1,14.06,21.28,6.44,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-06-09,50.42,76.35,119.62,31.38,35.02,27.74,82.51,17.2,13.44,4.87,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-06-16,23.16,99.51,142.78,32.17,35.62,28.72,81.23,18.71,13.44,4.82,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-06-23,26.38,125.89,165.39,32.55,36.14,28.96,81.09,18.33,13.43,4.93,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-06-30,49.98,166.62,215.37,33.39,37.04,29.75,87.02,19.13,11.18,5.06,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-07-07,77.8,177.33,291.48,32.77,36.51,29.04,86.89,16.71,12.28,5.04,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-07-14,11.61,165.77,303.09,32.77,36.42,29.13,82.27,18.76,13.38,4.99,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-07-21,0.82,151.47,303.91,32.24,35.0,29.49,79.54,17.53,14.47,4.29,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-07-28,23.28,123.35,320.31,33.06,36.25,29.86,85.41,18.69,13.32,4.67,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-08-04,5.07,40.78,325.38,33.15,36.83,29.46,81.39,18.41,14.37,5.01,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-08-11,71.24,108.19,365.69,32.57,36.64,28.51,85.35,17.41,10.99,5.18,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-08-18,12.83,113.24,378.52,32.01,35.62,28.41,77.88,17.13,13.1,4.77,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-08-25,13.91,103.05,392.43,32.27,35.43,29.11,85.14,19.72,12.97,4.46,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-09-01,15.65,118.7,382.15,30.99,35.12,26.85,80.83,16.6,11.75,4.92,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-09-08,30.21,79.9,361.95,30.49,34.26,26.72,82.37,18.83,12.62,4.57,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-09-15,31.76,93.04,370.54,30.54,33.65,27.42,80.74,18.38,13.45,4.08,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-09-22,9.35,92.57,353.5,30.12,33.48,26.76,86.06,14.85,13.18,4.13,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-09-29,27.55,101.52,331.07,28.48,31.95,25.01,81.64,18.25,10.9,3.95,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-10-06,11.3,79.96,264.58,30.46,36.65,24.26,48.8,7.87,21.19,5.36,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-10-13,0.0,48.2,252.97,27.96,33.85,22.08,42.39,9.12,26.3,4.81,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-10-20,0.0,48.2,252.14,28.82,34.6,23.05,39.78,7.2,25.54,4.72,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-10-27,0.0,20.9,228.87,27.56,33.73,21.39,37.37,6.14,24.78,4.62,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-11-03,22.21,22.21,246.0,26.04,32.11,19.97,49.32,7.09,21.46,4.3,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-11-10,0.0,22.21,174.76,25.43,31.23,19.62,40.47,6.5,23.36,4.02,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-11-17,0.0,22.21,161.93,25.56,31.38,19.74,41.18,7.22,22.74,3.94,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-11-24,0.0,22.21,142.52,23.04,28.87,17.2,39.73,8.48,22.2,3.62,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-12-01,0.0,0.0,117.4,22.31,28.03,16.59,39.84,5.51,21.77,3.45,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-12-08,0.0,0.0,102.16,19.01,25.21,12.8,39.2,6.28,21.45,3.25,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-12-15,0.0,0.0,70.41,17.45,23.01,11.89,39.97,7.2,21.25,2.92,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-12-22,0.0,0.0,61.06,17.62,23.3,11.93,39.54,5.62,21.19,2.96,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Latur,18.4088,76.5604,2024-12-29,0.0,0.0,23.09,17.09,22.93,11.26,37.9,6.3,21.26,2.96,S_0165,2024-06-26,0-20,7.27,0.53,0.053,CL
Parbhani,19.2644,76.7855,2020-01-05,0.0,0.0,0.0,17.5,23.66,11.34,40.12,6.43,21.09,3.06,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-01-12,0.0,0.0,0.0,16.47,22.43,10.51,41.15,7.81,21.37,2.95,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-01-19,0.0,0.0,0.0,17.13,23.76,10.5,39.44,6.14,21.81,3.24,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-01-26,0.0,0.0,0.0,17.74,23.58,11.9,41.53,7.57,22.37,3.18,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-02-02,0.0,0.0,0.0,17.68,23.78,11.57,41.0,5.95,23.01,3.34,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-02-09,0.0,0.0,0.0,18.16,23.86,12.45,40.41,8.06,23.73,3.37,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-02-16,0.0,0.0,0.0,19.42,25.19,13.65,41.16,7.44,24.51,3.63,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-02-23,0.0,0.0,0.0,17.7,23.87,11.54,37.31,6.9,25.31,3.69,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-03-01,0.0,0.0,0.0,21.18,26.62,15.74,39.03,10.01,26.12,3.93,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-03-08,0.0,0.0,0.0,30.62,36.3,24.93,36.91,11.98,26.91,5.12,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-03-15,0.0,0.0,0.0,31.13,37.49,24.77,40.84,13.26,27.67,5.65,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-03-22,17.15,17.15,17.15,31.12,37.04,25.19,47.13,10.48,25.35,5.56,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-03-29,0.0,17.15,17.15,32.54,38.22,26.86,39.48,11.69,29.03,5.75,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-04-05,0.0,17.15,17.15,32.47,38.66,26.28,37.39,10.0,29.59,6.13,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-04-12,46.4,63.55,63.55,34.81,40.87,28.75,46.16,13.47,26.87,6.45,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-04-19,4.17,50.57,67.72,34.71,40.98,28.45,38.67,12.15,27.22,6.62,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-04-26,0.0,50.57,67.72,35.44,41.99,28.89,39.68,13.54,30.81,6.93,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-05-03,0.0,50.57,67.72,37.22,43.25,31.18,38.18,10.39,31.05,6.93,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-05-10,0.0,4.17,67.72,37.0,43.1,30.91,39.46,11.16,31.24,7.0,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-05-17,0.0,0.0,67.72,38.63,44.94,32.32,41.93,10.51,31.36,7.33,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-05-24,0.0,0.0,67.72,38.81,44.28,33.34,41.16,12.3,31.44,6.86,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-05-31,3.91,3.91,71.63,39.32,45.92,32.62,40.86,11.77,28.11,7.66,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-06-07,21.76,25.67,93.39,31.64,35.51,27.77,83.49,19.29,12.38,5.07,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-06-14,35.33,61.0,128.72,30.51,34.02,27.01,89.16,19.3,12.38,4.71,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-06-21,20.09,81.09,131.66,32.09,35.74,28.44,79.12,16.21,12.37,4.96,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-06-28,47.17,124.35,178.82,32.29,35.92,28.67,83.25,15.75,12.36,4.96,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-07-05,15.91,130.72,194.73,32.46,36.16,28.76,82.66,19.06,13.47,5.03,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-07-12,4.6,103.89,152.93,32.74,36.68,28.8,81.16,18.78,13.45,5.2,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-07-19,39.61,120.48,188.37,33.5,36.54,30.47,86.15,17.34,12.3,4.6,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-07-26,38.42,98.53,226.79,33.45,36.87,30.03,82.45,18.01,11.15,4.86,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-08-02,10.87,98.38,237.66,32.32,35.83,28.82,83.14,19.48,13.32,4.81,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-08-09,0.89,89.79,238.55,32.92,36.21,29.63,79.94,18.45,14.34,4.69,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-08-16,37.13,87.31,275.68,31.82,35.44,28.2,86.17,15.83,12.04,4.78,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-08-23,59.35,118.12,335.03,31.89,35.46,28.31,87.23,17.14,9.75,4.71,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-08-30,40.37,141.23,371.5,30.37,33.84,26.89,87.19,16.82,11.79,4.45,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-09-06,31.18,168.04,367.94,30.45,34.08,26.81,85.75,20.11,11.6,4.5,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-09-13,3.45,134.36,349.04,31.07,34.47,27.67,79.75,18.6,13.48,4.32,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-09-20,21.37,108.85,345.26,29.6,32.98,26.22,80.23,17.4,13.19,4.09,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-09-27,17.88,90.39,310.01,28.34,31.83,24.86,86.46,19.02,11.9,3.94,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-10-04,1.49,44.19,306.61,28.84,34.26,23.42,54.73,10.05,20.23,4.85,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-10-11,0.0,44.19,302.01,29.72,35.55,23.88,38.16,7.27,26.28,4.99,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-10-18,0.0,19.37,262.41,27.63,33.02,22.23,38.83,6.19,25.5,4.46,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-10-25,0.0,9.51,223.99,27.57,33.73,21.4,39.57,6.13,24.72,4.59,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-11-01,0.0,0.0,213.12,27.02,32.46,21.58,41.08,8.07,23.95,4.14,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-11-08,0.0,0.0,212.23,26.32,32.49,20.15,39.67,5.98,23.23,4.21,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-11-15,0.65,0.65,174.56,25.16,31.49,18.84,37.81,9.04,20.12,4.03,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
Parbhani,19.2644,76.7855,2020-11-22,0.0,0.65,116.39,24.33,30.11,18.55,38.87,7.03,21.99,3.68,S_0026,2020-04-12,0-20,7.4,0.41,0.035,C
